name,id,text
Ming's Diner,iguOSVitkzZ8EIMQcOn8VQ,"Doesn't looks like much but don't be fooled. There may be a couple flies in there and the tables might be a bit shabby. But the food is cheap and tasty!

We..."
Ming's Diner,iguOSVitkzZ8EIMQcOn8VQ,This is our to go restaurant when we have dinner with my in-laws. They like it here and foods descent. Prices have gone up and some items are smaller...
Ming's Diner,iguOSVitkzZ8EIMQcOn8VQ,"My favorite neighborhood Chinese restaurant. When in a mood for decent chow, I head out here to eat. Stand out is their oxtail, fried whole boneless chicken..."
Gourmet Dim Sum and Cafe,CgrDoK7B3fXp0Og5eAd30Q,Was walking around hungry on a Saturday morning. There's another dim sum place a few storefronts down but there was a long line. So I came here. Only a few...
Gourmet Dim Sum and Cafe,CgrDoK7B3fXp0Og5eAd30Q,Came for a quick meal with grandma who has the connections at this location. We were able to get 2 piping hot bowls of wonton noodle soup and an order of...
Gourmet Dim Sum and Cafe,CgrDoK7B3fXp0Og5eAd30Q,Just had the worst baked cha siu bao ever!  We were starved and ate it when we got to the car. It was COLD and old. The paper on the bottom was stuck to the...
Gateway Croissant,ILp-z7UxaqzHo71jcwxRUQ,"A great neighborhood coffee, sandwich, donut shop. Not a 5 star establishment nor aspiring to be one. The way I use the 5 star scale is relative to business..."
Gateway Croissant,ILp-z7UxaqzHo71jcwxRUQ,"Omg this is the best croissant I hunk I have ever had.  Perhaps they are better in Paris, but I have not been to Paris.  Looking forward to picking up my..."
Gateway Croissant,ILp-z7UxaqzHo71jcwxRUQ,This was the only late night spot that was not closed at midnight around us. Pulling up was already a concern. My gf and I were with a child and the area...
Casa Mexicana II,hJRjVPxf9pDcgBFeUNyzMg,I was walking around on 24th street last Saturday and I found this cute little gem! I'd like to start off by saying that the ladies at the front were super...
Casa Mexicana II,hJRjVPxf9pDcgBFeUNyzMg,"Casa Mexicana on 24th Street is one of our family favorites since my wife moved to San Francisco back in 1988 and live above Martha Brothers coffee.

Our 14..."
Casa Mexicana II,hJRjVPxf9pDcgBFeUNyzMg,The restaurant is a shining star example of how not to run a restaurant. I honestly cannot understand how this place remains in business...particularly...
Roxanne Cafe,BB0YnEFVeYsHwZ7eTzrjeA,"No pretense. Roxane does exactly what she claims to do: good food, good service, in a cozy ambience. Close to our hotel so it couldn't be more convenient...."
Roxanne Cafe,BB0YnEFVeYsHwZ7eTzrjeA,"Came here for breakfast on a Friday morning with two people. 

Small, cozy, and tight seating! I had to whisper most of the time so that the people next to..."
Roxanne Cafe,BB0YnEFVeYsHwZ7eTzrjeA,Roxanne Cafe stands out for what you get for the price. My hotel offered a $25 buffet but I wasn't in the mood for a big buffet so I took a short walk. I...
Red House Bakery,M3Qs_xtzTMnWriyxOqqnDg,"Get your buns and breakfast here!

Only had a couple buns from this place so far, but the pineapple bun, cocktail bun, and service alone are enough to..."
Red House Bakery,M3Qs_xtzTMnWriyxOqqnDg,"CASH ONLY

Went to this place because i heard the bbq pork buns were the best around. Finding Parking in the neighborhood is pretty hard, either street..."
Red House Bakery,M3Qs_xtzTMnWriyxOqqnDg,"Their pineapple custard bun is the best! There's plenty of filling, the bread isn't too thick and it's super crunchy on top."
Taqueria Guadalajara,1dwJK21zm7cuhUKdROWJXQ,"This place made visiting downtown San Francisco worth it! Their servers were very kind and patient, and even on a Friday night, people were coming and going..."
Taqueria Guadalajara,1dwJK21zm7cuhUKdROWJXQ,"Quality of service is poor, and it's even worse when there's a language barrier. 

It's not clean.
Food and hygiene that comes with it is bad.
Their..."
Taqueria Guadalajara,1dwJK21zm7cuhUKdROWJXQ,"Never trust the hours at this place the women here close whenever they want. 

Terrible service."
Marnee Thai,pYk2UZ_AUGWO4s8YFepRHQ,"I had no intentions of dining here for dinner on the day that I did. I wanted Chinese food down the street, but they were closed for a private event, so I..."
Marnee Thai,pYk2UZ_AUGWO4s8YFepRHQ,"I expected more, given the amount of Yelp reviews. We ordered several dishes, and here's the recap:

- My favorite dish was the sea bass. Fresh! 
- The..."
Marnee Thai,pYk2UZ_AUGWO4s8YFepRHQ,"Yum! Authentic, incredibly friendly staff, fast service, and delicious food.

We got the satay salad wraps, the green curry with chicken, Pad Kraprow, and..."
Sunset's Best Seafood Restaurant,LFxokisnLXNgVKpM_fJZqA,"GREAT food, very nicely done.

Presentation and atomosphere not the best -- but cheap food, yummy food, YES"
Sunset's Best Seafood Restaurant,LFxokisnLXNgVKpM_fJZqA,"Just left here about two hrs ago and I'm still erked. 

One star for cheap food and cause I can't give them zero.

Came here for mother day dinner because..."
Sunset's Best Seafood Restaurant,LFxokisnLXNgVKpM_fJZqA,"My parents came over for a visit and before we knew it, it was lunchtime! They suggested going to Sunset's Best Seafood Restaurant since they had to meet up..."
Taraval Okazu Ya Restaurant,vfK7_QDzzQfzaXf4zOz0fA,I got the assortment of sushi and the butterfish hotplate. There aren't enough good things I can say about the butterfish that can give it justice. It's...
Taraval Okazu Ya Restaurant,vfK7_QDzzQfzaXf4zOz0fA,My dad took the family and I here for dinner one night. He likes how affordable it is here. We went crazy and ordered a ton of different items to try. The...
Taraval Okazu Ya Restaurant,vfK7_QDzzQfzaXf4zOz0fA,"Quality went down for this place. I went on a Saturday afternoon around 3pm and there were 2 other parties there. 

Got the same bento box as always. The..."
Sunrise Deli,e02eHaL0toY64Tzodnx8_Q,"Been to this place a couple of times as it's one of our go-to places when we want Mediterranean food.  

Food: The chicken shawarma and chicken kabobs are..."
Sunrise Deli,e02eHaL0toY64Tzodnx8_Q,"I've had my fair share of falafels but something about Sunrise Deli's tasted uniquely good. 

At first glance you might just walk past this store not..."
Sunrise Deli,e02eHaL0toY64Tzodnx8_Q,"I am appalled. I never leave such poor reviews, and I love supporting my local businesses. I ordered a falafel wrap and an appetizer plate to be delivered..."
Imperial Garden Seafood Restaurant,DMWoU9-aRw78JTfspcdEeQ,"I'm coming from AZ and I have to say that the dim sum at this place is a cut above. The seafood, of course, is fresher. The siu mei had more flavor. The har..."
Imperial Garden Seafood Restaurant,DMWoU9-aRw78JTfspcdEeQ,"Came here on a Sunday for dim sum. The food was ok, nothing special. Some dishes were better than others. Not too crowded. We were seated upstairs which was..."
Imperial Garden Seafood Restaurant,DMWoU9-aRw78JTfspcdEeQ,The city really needs to close this place down.I know someone that works there and warned me to stay away from eating here due to the practices with food...
Green Chile Kitchen,z50O47Al64Y6YrLsVmnjpA,"From New Mexico and missing your precious green chilies?!

Travel not further, this place is for you!

I have only had a few things on the menu, all of..."
Green Chile Kitchen,z50O47Al64Y6YrLsVmnjpA,"Kind of a random restaurant, and sometimes is surprisingly good! They serve Mexican food, 'health' food, and pizza here! The quesadilla will knock you out..."
Green Chile Kitchen,z50O47Al64Y6YrLsVmnjpA,Outstanding.  I am mystified by any rating on here under 5 stars.  Hands down the best green chile I have had in Northern California.  My green chile...
Pasquale's Pizza,VyvrQn7j_YfsxKkFl7T3ww,"My recs: Anything, lol! It's pizza, wtf!?

Great pizza on a great location. You can grab a slice and hit the park which is a block away or grab a pizza to..."
Pasquale's Pizza,VyvrQn7j_YfsxKkFl7T3ww,"Coming in to SF from LA, I was excited to try something good and different. I saw that they had pizza nearby so I went to another place and there was no..."
Pasquale's Pizza,VyvrQn7j_YfsxKkFl7T3ww,"As the saying goes, it's not what you know but who you know. And that applies to eating out. My party got seated about 5 minutes after getting there which..."
Golden Chariot Bakery & Restaurant,r7hzfE40LUC5xRVpzcLjmA,This is a little neighborhood joint that that's really good food and is no frills. their buns are all delicious I'm hooked on the pork buns myself. They...
Golden Chariot Bakery & Restaurant,r7hzfE40LUC5xRVpzcLjmA,Stopped by for some tasty baked buns while going for a long walk. The roast pork bun and pineapple taro bun were quite good! The bread was warm and fresh....
Golden Chariot Bakery & Restaurant,r7hzfE40LUC5xRVpzcLjmA,Stumbled on this place on our way to Lands End and Chinese buns seemed like a good pick me up after a buck of hiking (had we had more time- I would have...
Jade Cafe,-BWzndBhl6FG7oW3F-Zemg,"Nothing to complain for affordable chinese foods in the city and since i visit them often, I will review them based on the dish i order... 

$7.50 + tax and..."
Jade Cafe,-BWzndBhl6FG7oW3F-Zemg,Love this place.  The portions are great The price is just right and the food is just as good. I always order here after a good night of drink. Next day of...
Jade Cafe,-BWzndBhl6FG7oW3F-Zemg,"First time coming here and it was a good experience, I wouldn't say that it is the best Chinese food I had but it was good. The bathroom smelled like piss..."
Happy Donuts,mk2WW5bA-0WfQP1Uo17_Sg,"I'm bummed that I didn't do my homework!  I did not know that they have a lunch menu with Vietnamese and Korean dishes.  Sandwiches too!
I stopped in to..."
Happy Donuts,mk2WW5bA-0WfQP1Uo17_Sg,"Well, I'm sad to report, that I ordered Pork Spring rolls today. Same price $8, only two rolls, no peanut sauce, no Vietnamese hot sauce, only fish sauce..."
Happy Donuts,mk2WW5bA-0WfQP1Uo17_Sg,"Don't get fooled by the name of this place because it doesn't serve only donuts, but also a good variety of lunch items including noodle soups, rice plates,..."
Wing Hing,hSLhT8Che055WbkweNi-Ug,"This place has legit Chinese food. Each time I come to visit my aunt and uncle, they always like to take us here. We order family style and we get mao pao..."
Wing Hing,hSLhT8Che055WbkweNi-Ug,The owner? Or one of their associates Yang Li? IS a scammer who are cheating money around by food or by flirting men ! Don't go if you are smart's dude or...
Wing Hing,hSLhT8Che055WbkweNi-Ug,San Bruno Avenue is another part of San Francisco with an Asian community. But this part of the city is really diverse with a mixture of multi ethnic and...
The Beach Chalet Brewery & Restaurant,ReVmLKOsB1BAp9nQAqPL3Q,We arrived before the Chalet opened... so if you're having food at 9am is it just breakfast not brunch? Or is it the drinks that make it brunch? The menus...
The Beach Chalet Brewery & Restaurant,ReVmLKOsB1BAp9nQAqPL3Q,"we've been repeat customers despite several poor experiences, but unlikely to return after tonight's. after waiting 30 minutes for a table (not a bad thing;..."
The Beach Chalet Brewery & Restaurant,ReVmLKOsB1BAp9nQAqPL3Q,The service was terrible the food was mediocre and the service overall is not at all what you would expect a Resturant to be. The waitress was air-headed...
Las Isletas Restaurant,UBSuECrkskseP_rHmx1FQw,"This place is great! I got camarones a la diabla and they were the perfect level of spicy-ness, sometimes it's too much or not enough. Their deep fried..."
Las Isletas Restaurant,UBSuECrkskseP_rHmx1FQw,First I went to try out the food.  It was awful   And the area is also not a so nice area
Las Isletas Restaurant,UBSuECrkskseP_rHmx1FQw,I was there Jun/8/2019 around 5:30pm. My First impression was small place and didn't look clean (that should of been a warning sign) but since I was with a...
Mikaku Restaurant,LhrP1BZLPxJ76dsP2dFRCQ,"Very good quality sushi.  Authentic japanese chef and a waiter.  Very nice and polite service.  
I've been going to that place for years. 
Just wish it..."
Mikaku Restaurant,LhrP1BZLPxJ76dsP2dFRCQ,"I've eaten a lot of sushi in my life so this isn't coming from someone who has never had sushi before. 
1) They were really nice and accommodating (so I'll..."
Mikaku Restaurant,LhrP1BZLPxJ76dsP2dFRCQ,"What the f did I just waste $80 on? WE'RE STILL HUNGRY!

We walk in and nobody acknowledges us. LEGIT NOBODY! All the tables were dirty so I pushed two..."
Happy Lounge,RHsfz6dolmufnj82bYu-Jg,"I finally made it to the Happy Lounge on Saturday. The door was locked when we arrived, so we knocked, and knocked again. Someone opened the door and asked..."
Happy Lounge,RHsfz6dolmufnj82bYu-Jg,"Awesome place to grab a drink and play some pool. The staff is sweet, drinks are great and the vibe is chill. It has that neighborhood bar feel; if you come..."
Happy Lounge,RHsfz6dolmufnj82bYu-Jg,I had a great time at the Happy Lounge. The place has a great vibe and a wonderful bartender. There is a pool table and jukebox in the bar as well. My...
Super Duper Burgers,zjlwTVZOyCU8OzzUPEavQQ,"I love  coming to Super Duper. Every time I visit the area, I make sure to pass by. 
Today, I had the breakfast and sausage egg sandwich and the 3..."
