name,id,rating,price
Anchor and Hope,iy1KBR5hRNcgCaqiUoBSoA,3.5,$$$
Cocola Bakery,zL1cB0Z5mBeEqC17UObRYQ,3.5,$$
Radio Habana Social Club,mxklgb9anKRXLhHMWN2qcw,4.0,$$
TRACE,bKfPWcmfszfvQ1CNhvVhlQ,3.5,$$
Perbacco,ztL8KI0ed0snCiK88ZUfNw,4.0,$$$
Khai,hE6Fc0ts1-EPaCvRW4Gt8w,4.5,$$$$
Evergreen Garden Restaurant,cCASSaLEdfFquYbfjHC2_g,3.5,$
,,,
Golden Veggie Market,CaeyFhvzI0CVsHRTxUnd8Q,4.5,$
Hog Island Oyster Co,Xg-FyjVKAN70LO4u4Z1ozg,4.5,$$
Bay View Boat Club,2nHIZ5j_NoQ8Ro1Ua1GHqQ,4.5,
Miller's East Coast Deli,4NInBK_67cLRyUS7sq0CEg,3.5,$$
Cornerstone Academy,qvXkNnNwLbUQmw_owc9BBA,2.5,
New Russian Hill Market,_IBsR-AXyM7NSrF-7atkFQ,4.0,$$
Far East Cafe,1EiMCJuOr-VoP2EIaiYmtQ,3.0,$$
Grumpy's American Pub,F9XZP_O1niMoRUgkj3AUGA,3.5,$$
Bella Lucca,f9DPAfiQtX4mXKAWLLk7Sw,2.5,$
,,,
Zaytoon Mediterranean,L6B2t1t2PifwYppaty17Ag,4.0,$
Pacific Heights Chevron Auto Repair,9105_80WzqfRtss5uGNtaQ,3.5,
Burger Joint,TNygOlfp5YPvuDPobtTUMQ,3.5,$$
Little Caesars Pizza,nbaGCLIqc_NvVdWuEweFqw,3.0,$
Tekka Japanese Restaurant,BLcV0Z4nzKLkCjneKrTclA,4.0,$$$
The Page,MgQPLInlgk_vw_sfZr5wSw,3.5,$
The Iron Cactus,ZIe-mxk6KWq_ht1jcQ_pAg,2.5,$
University of California - UC Berkeley,K2YXEng9l55LqmQZy0p2LQ,4.5,
The Velo Rouge Cafe,HjKRwtL3gZ2RL3KQULXKsA,4.0,$
Kama Sushi,ofePwB_Ke6irmERkygEpsA,3.5,$$
Nordstrom Espresso Bar,4BqUsaXab8bESGqcJlhhsA,4.0,$
La Taqueria,JARsJVKLPgs_yC3cwDnp7g,4.0,$
Double Rock Grocery,pgL2rGQUPbtH2o2hmuAuvA,4.5,$$
Eagle Pizzeria,KI5zzFIdRfwTExsB51z_zw,3.5,$$
North Beach Market & Deli,zoZxgc6mKwRYynxonPfvWQ,2.0,$
,,,
Ananda Fuara,ZWvXWUhJUBph9Ip1a2j-xw,4.0,$$
Philippine Delicacies,Ce3GMfMd8Or4Uwn5I7GOuQ,3.0,$
Fujiyama-Ya Japanese Restaurant,4jXML1vz29FYYUeoPJIs6A,4.0,$$
Gold Club,e4mPhiUpHDzJSm27p8rCvQ,3.5,$
Esperpento,b3mmxh_9aw25vkMmujG9jQ,3.5,$$
Mitchell's Ice Cream,76smcUUGRvq3k1MVPUXbnA,4.5,$
Academy Bar & Kitchen,_sl4NUAHcrqU-F9x25kBQw,3.5,$$
,,,
Beacon Oil,ZUfQHdB7Vgnl8nJmUR-otA,2.5,
InterContinental San Francisco,5c8wh5-BXxbKrCEg1uGuxw,4.0,$$$
Eat Americana,lihePxQnIYrI0bXT_ZlO6g,4.5,$$
Big Save Market,7a0UPI4fphao9aKAJXQULQ,5.0,$
Grant Place Restaurant,zR_f2QngVJFu9kkRpxXvYQ,2.5,$$
Club Mari's,xXqkC4OEiCcwvketTvFULQ,2.5,$$$$
Cova Hotel,sDjb_Xm0onRtWWQR8n5spw,3.5,$$
Liquor & Deli On Union Square,zHqoPRK7sWS0trwa5emlMw,4.0,$
BBC Cafe,daoZStJN1oLeR6clUUXSFA,3.5,$$
Boulevard,Tttm1r5Dw1sRMCfc3EQWPw,4.0,$$$
Lam Hoa Thuan Restaurant,RFN0LfJqSO0lGcArWikKdQ,3.5,$
Curbside Cafe,eL1aKZx9bplkBesYcGJ11w,4.0,$$
,,,
Torino Grocery Market and Pizzeria,uIeW4yb3SZh_uzQjLHYuqA,2.0,$
Kin Khao,kqk5BoCJU59MC9fH0IB4wQ,4.0,$$
Glaze Donuts,ywmZI0cSSaBhu3U6DKIMFw,4.0,$
Cantata Coffee Company,C3o-rXY_jQ686sSAlouhCw,4.0,$
Howard's Cafe,BMlbJybqNRBUrpXsbSR9cA,3.5,$
Precita Park Cafe,WKEFt4vsfJrIrUIpXUXhSA,3.5,$$
Olive Garden Italian Restaurant,3d9fGSDpuNQl7XI7zmmzmg,2.5,$$
SAM's Diner,PIGioaSFPfnSxZ-o8yNvJA,4.0,$$
"The Party Staff, Inc.",s7Cd0QHgwrZY4YygttvZGA,4.0,
Mollie Stone's,XAE0cMnzaJlz5aQBFGArUA,3.5,$$$
Lalita Exotic Thai Cuisine & Bar,baGs3b6E4fPUz8aQuSXjDw,3.0,$$
Jims's Sandwich & Smoke Shop,fZ3sKWbz6REMdadtQ0ZydQ,2.5,$$
Zante Pizza & Indian Cuisine,WIg_d_GJzk-2SDRGp4W9MQ,3.5,$$
City Chopsticks,F1H-YIF2s_mCev0rdQq02Q,3.5,$$
,,,
Sabra Grill,UFX2mEq82sF8kpuSUkAZ3g,3.5,$$
Croatian American Cultural Center,AUAvb_HIYXXztQM5R1-OsA,4.0,
Piperade,eG5VcB6XuSp-C1mAggD_Cg,4.0,$$$
Me & Tasty,AE2ong5QiDhG5bz4vQnZxQ,4.0,$$
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,4.5,$$$
Hunan Home's Restaurant,cHoNUKltOAJWSmNfsZ1h-w,4.0,$$
Popeyes Louisiana Kitchen,o5PA5ExKjR1jDZ6SWhb8gQ,3.0,$
Trader Joe's,RYWmFgmeI8FDIhqlRy8oPA,4.0,$$
,,,
Sea Breeze Restaurant,vckDXQCcqHDwgOhBpzH2qg,4.0,$$
Haystack Pizza,sZ0pm4KX5z1n5SAAg96vVw,3.5,$$
Noe Bagel,ceywr-Y82kXrOnGq7OS30g,3.5,$
Christa Wonderful Market,Hffp3fzgzY_TP0LB5xaX9A,4.5,$$
Mason Diner,np0rNe05zgX1xlYEl3lbJA,3.0,$$
St Charles School,6Ny2qkA1IsZp9LiN0lWPtQ,5.0,
Gordo Taqueria,cAaJQI_clNuEl5PRmrabGA,3.5,$
IHOP,R8i81IRfwk-XCLqmYl2zwg,3.0,$$
Pan Lido Salvadoreno,7IAvLCA_eoZ9eMG1M4hcOw,4.0,$
Oasis Cafe,nGet0Wd9KwkF2OMoOSP0yg,4.5,$$
,,,
Gold Coast Grill & Catering,3DMWJCeuHr4PJiFvDhmmoA,3.5,$
Sonoma Liquor Company,RuLKwhMy0NHg8QAkTMGERA,1.5,$
Aunt Fanny's Hot Pretzels,su_2mZN87Sid-JDAQTN6bg,3.0,$
Mr Pizza Man,GcvOqnJDNPxmBfTy_SGVTw,2.5,$
St Ignatius College Preparatory School,TZSyESzI1SuYe2yJJ7htng,4.0,
Star Bagel,VNwBoUcgy5FbiurWXgtDHg,3.5,$
Sugar Bowl Bakery,xksV6mWVq7eXyMTZM9yhow,3.5,$
Gourmet Kitchen,XI51XOhOU4fr3vtL6Ok5fw,3.5,$
Safeway,vUiZNWdhN7LIFEhbxdhAvA,3.0,$$
Aicha Moroccan Cuisine,r_jnIM3ziVhCUKMI3iQ6WQ,4.0,$$
St Anne's School,21GGn_Sydfj0oPzJB0Onhg,4.5,
Noah's Bagels,CP5ZFig_e06EgR1GcJiUuw,2.5,$
Safeway,TiQjgAjCGTemS-mVi3ZGJQ,1.5,$$
Martita Restaurant,7s_cy5GHZmMX3nlJe6qSLQ,4.0,$
Another Cafe,KEVnqUxjgghDhO2HHmONCQ,4.0,$$
Simple Pleasures Cafe,qkArHlJuZHD4Cqe98yCnFQ,3.5,$
Giordano Bros,X43AJ7rTKiAS0vuuKRNVjA,4.0,$$
Gamine,RM1ioN-76NzXDbfv63GhTQ,4.0,$$
First Cake,XGejsMvwzYIct2CsqOjqLQ,4.0,$
Andersen Bakery,h56mjPtw88YfeqgZT8vmZA,3.5,$
Skool,ZN7x2duyVesVVzlhWJNamQ,4.0,$$
Barrio,CzhF2Ye0-4gCVthYqm9p0w,5.0,$$
Park Gyros,E5MdoCV6kahC6ZEjuamgzQ,3.5,$
Bus Stop Pizza,4opwrzUv_FnwFBTkBFG-zQ,3.5,$
Caffé Central,PpkkyPZs5-BNPNmoU5kXsw,3.5,$
Mission Martco,bbkhPhuLyVRBiDQjRP0wCw,4.0,
Eggettes,TB3Yx9vRug8lnkL-08VkCw,3.5,$
Gold Mirror Italian Restaurant,m6abLI3UD-As-Z5-J-HiyA,3.5,$$
InterContinental San Francisco,5c8wh5-BXxbKrCEg1uGuxw,4.0,$$$
Uncle Boy's,fZvOxrSLjw39vkYyA466YA,4.0,$
Little Baobab,rHhuvw1szUJlz6VoeRhASQ,4.0,$$
Cafe Phoenix,yvssBOb67JSbpCBoZC1X2w,4.5,$
La Fusión,DLpHmXitZxDLdqTwydUSdA,4.5,$$
Deli Board,BcW0vRdM8N-rteR2FfV1jg,4.5,$$
Duboce Park Cafe,w-F9xOVAQaiLINR5VWhOfQ,3.5,$$
Morning Brew Cafe,eKTVnt8QVzVQx05TiUawGQ,3.0,$
Donut World,4nKCA1XhcT7E_jqlOKxm-g,4.0,$
Troya,o4x29HYKvEUf7Regrn-J9g,4.0,$$
Fish N Gari,WvW3YH9wFCKBSbzlHJIurA,3.5,$$
The Chairman Truck,sT8TRzofJym5w0khZkOJhw,4.0,$
Crossroads Cafe,t_89aTecX2_eFBUto_dCPw,4.0,$
Tony's Cable Car Restaurant,LOnMdHbYlpkRy0T2lf28fw,3.5,$
College Market,KjyMNpNb7wBeszJLQF5-RA,4.0,$$
Kery Market,ccdem4K4e8XuBud4nMMvpg,4.0,
Naples Pizzarella,D9Ati4R4cRoitMFTtzBudQ,3.0,$
,,,
The Pub At SFSU,CL5Dwobv7vIQHLvhyLACnQ,4.0,$
New Woey Loy Goey Restaurant,3FMOCpZi2sdoZefEfLDBRQ,3.5,$
Tenmatsu,qBWUqeezukYJDGSnTeZ_2w,3.5,$$
Hooker's Sweet Treats,tAghPcePjS0SpWDPfrDTTA,4.5,$$
Regal UA Stonestown Twin,L1CQQFWSP9AbGtcGIyfptg,3.0,
Chloe's Cafe,uXfKnbkDgtIPKw48MeQdKA,4.0,$$
The Pizza Place,Rk-g2qfBTnvanvVCmkBtqw,3.5,$$
Oakside Cafe,vhBRrvdxmYBmQ9DkVmxb6w,4.0,$
Irving Pizza,qBpdp2DI-CKTgaxpEJpvvQ,3.5,$
Terzo,mpuhp2b83qNAKcE19-dSjQ,4.0,$$$
Marina Sushi Bar,NGa-7-J_Gms_mZ3QL9G2bg,4.0,$$
Longfellow Elementary School,0S697HlhUa1gkwzzLUHPWw,2.5,
Sur La Table,ngUkiXMFfat02KBDsxE-Qg,4.0,$$$
Kippu Japanese Cuisine,sn4ZKOYSdMG3mcT7lPx5xA,3.0,$$
BevMo!,89yj4BriHx2lAN2w_XKTFg,4.0,$$
Marines' Memorial Club & Hotel,JS-IJCxe6dtL9jRH1eO1UA,4.5,$$
Pretty Please Bakeshop,ed-vUA95tGy7UHi2Nds00Q,4.0,$$
The Daily Habit,-R1A3E_RnFP9Ub46Jm1kVw,4.5,$
Hamano Sushi,qtH79N3gbcOe4ToQWBckuQ,3.5,$$
Sanraku,w45rq7jonVT2z8nEIhm96g,3.5,$$
Pauline's Pizza & Wine Bar,tIzKxpADKMMmzDr5n07lQg,4.0,$$
Ganim's Market,X1hrqO0vHGb06ldktl0awA,4.0,$
La Alteña Taqueria,nNgrFkcsO1vFUfVMd76r_w,4.0,
Segafredo Zanetti,EerJkh_Iei2oB_Lq8LDmJQ,2.0,$
The Westin St. Francis San Francisco on Union Square,kmkM0EFlpK1HM_Tk4AlZ2w,3.5,$$$
Happy Yogurt,Om1alyCCi7Z6GB3-XUrqnQ,4.0,$
Blue Front Cafe,eRft7qf6rgxuSptQnKEWzg,4.0,$$
Maggie's Cafe,GIUMeJkVAKt5Lvh-0x8Fcg,2.0,$
Dragon Well,Y7pNK-ucWKJjfG1TzQjbAA,3.5,$$
Banhwich,cac6q5C271Yve86zQl5ScQ,3.5,$
Cocotte,xO2V0wkXP3Na-mWhLo1ZxQ,4.0,$$$
Liholiho Yacht Club,KkAVX3Wb7E3lP5F_f_8pXg,4.5,$$$
New College Hill Market,0V19DgE75E7T5E1TlXMpdw,4.5,$
Natural Sensations,VRD9utHL4Ve6jGe8f0MFAA,4.0,$
Tropisueno,_EncdQezAzcShATMFXL0dA,4.0,$$
Deli Board,BcW0vRdM8N-rteR2FfV1jg,4.5,$$
Darren's Cafe,0a22L8UI1KEy8-VxMnfqaQ,4.0,$$
,,,
Stow Lake Boathouse,pn-KO9C7bLiDqfkZiTFqdA,4.0,$$
,,,
Harris' Restaurant,FqYg7BcsryLFiUTknxpQpw,4.0,$$$$
Boxed Foods Company,tNAkdDxzwTQI2lNm7OG2fA,4.0,$$
,,,
Progressive Grounds,IoNI0QWbinqdphW6EnATog,4.0,$$
Oro Restaurant Pop Up,6Hw6ScFTvn0Qnx758q5GXw,5.0,
Doobu,WyBN8MGM6LVuDNBD4cBEqA,3.5,$$
New Ming's Restaurant,1nzk92bfVUq-NSNsilrmQQ,3.5,$
Glen Park Elementary School,YwqIQOB0h7VRcDQvT6ST2w,3.5,
Tenderloin National Forest,QdimC7TVH-PR5uHObZc8Yg,4.5,
New Luen Sing Fish Market,jAvnj60BFrMBHLUKtJvOew,3.0,$$$
Hong Kong Bakery,vgR8Vz4nLiLrhIwgN1UoSg,4.0,$
Auntie Anne's,URR4yiYCU7n2pH2upMWUhw,3.5,$
Tupelo,qYvkBzpJNKTyfcmAfzUKyQ,3.5,$$
Eden Plaza Cafe,Xnm-vHeO_T3C7rfVyRMXig,4.0,$
Drip Coffee,gGc6bHkJDGqVwrgPxsusiw,4.0,
The Fishbowl Bar & Grill,qMoaAv2WUAybwx-bOxCc5w,3.5,$
Mother Goose School,BeA-p_QtKpV99LBc1A78uw,4.5,
,,,
Andersen Bakery,3f2Fm7oIpEJN4BjvtB36pQ,3.5,$
A K Meats,E60m-4IPYWZogI0EEVwbog,4.5,$
Perry's,I0PdbOGYR41aU_5plczB9g,3.0,$$
,,,
Working Girls' Cafe,TEvPUNNIRNdiLLKYcKTFVg,4.0,$
Jannah,3OJDmLIElDu-ZWSsBdncdQ,4.5,$$
Tuong Phong Market,x6fxTFMVzzxtPaDOpMlMuw,4.5,$
Kate O'Brien's Irish Bar & Grill,z8baJ6a5QlV8Atl2x6FgTw,3.0,$$
Kells Irish Restaurant & Pub,O19HZS-FXu0sZF8ObQ3meg,3.0,$$
Saigon SF Express,v98OxfO-yZjQGqzBuXMerg,2.5,$
Subway,i_4AFwXRub4_B7tSN2XEAw,2.5,$
Brandy Ho's Hunan Food,ZfE0TxCFxLTjL8qRLFfLcg,3.5,$$
Taqueria Castillo B,gLp7o0zddM2bpHHgl3IrTA,3.5,$
Ramzi's Cafe & Catering,jGzFj1h6O79oCjpiRgJ1kw,3.5,$
,,,
Annakoot,LIchyYiEPamw5ERN1T9xsQ,2.5,$
Baby's Eatery and Palabok,NLc5sKgqHcH95qMoCGikJg,4.0,$
Bohemian Club,gxrEcezQqUf0rtT5QK0zqQ,4.0,$$$$
,,,
Jim Georgie's Donuts,Vtn4ozkrGOLmDt9VSzVN_w,3.5,$
Limoncello,2hGIxgprREdBieylltWaRQ,5.0,$$
Izzy's San Francisco,ClL-QEflsWyrUA9ybj5vSg,3.5,$$$
Rincon Market,n5HRy0g5An_k4NIX1t53FQ,3.5,$$
Lo-Cost Meat Market,YwOIqr_zawRhyIJlgKsnKg,4.0,$
University Club of San Francisco,AvFSHrmxVfZpsVq_IGUN8A,4.0,
A16,e3WDNQMYpLdMEmM2UV13rA,3.5,$$$
,,,
,,,
Izakaya Roku,9d41BD03PafffoUJS6qPdg,4.0,$$
Java Trading Company,xLHUD4TbKRzhjBAcAtLVIg,4.5,$
The Brixton,hg0cuVFIqz2C4w6RsAuohA,3.5,$$
Slice House Haight by Tony Gemignani,L2vwqxuki-CiFU9neHxHhQ,4.0,$
ANZU,Qg212xDjeaClPSI9Rlfh-g,3.5,$$$
Taqueria Cancun,QnDrPyPjzJ_Dy1RJQvp9fw,3.5,$
Two Jacks Seafood,eaaV2ayxpAecdyZTKVDBuA,3.5,$$
La Folie,eSixRz7xcwtFdeh9hN5TyQ,4.5,$$$$
Cornerstone Academy,a_7hfqM-cRz3DCbc30ziCA,3.0,
YakiniQ Cafe,rCpCBeWQ8NNI_q6kq6JlQQ,4.0,$$
Sunflower Cafe,6Eck236OZjRWd0J6ibbFcQ,2.5,$
,,,
Delica,xlXnPitrO9Mjfq3aPAyNVQ,3.5,$$
Sunset 76 Auto Repair & Tire Center,t_dzCr-dkVT5ZrB-DpzSog,4.5,
Big Mouth Burgers,ZPVCTXm4olsIEk4rWwAIWQ,3.5,$
Karaweik Burmese Cuisine,pgO1Q4cEh4u_MZT5hQ4y_w,4.5,$$
Moolicious,hArnJbJBQma1flV2UnZEbg,4.0,$
Hollow,O3P-53iS1YK63-0-ek9Ksw,4.0,$
Häagen-Dazs,pHOX2i9yH9ezdhbxevsF7Q,3.5,$$
Coqueta,xv8dq_jBNfQkHeX2wJGlAg,4.0,$$$
Trattoria Contadina,6e7gMgVJRQ5rtkIbTF6TLQ,4.0,$$
Luen Fat Market,zRBzztJKEJ8JmvRa66GlpA,2.0,$
McGarden Bakery,LYExDwZBa1hmKCXXdJ_0Mw,4.0,$
,,,
Boudin Bakery & Cafe,yyi2GpG_p7TX7XAq_eHSZA,4.0,$$
Safeway,g5trriJsGRy1S1eFIGilEw,2.5,$$
El Cafetazo,0sIK9d0iaFOSUiu3RgA2aA,3.5,$
Welcome Supermarket,3038Vju_fxsw6EGIywFXVw,2.0,$$
,,,
Thai House Express,JFDsi1rdN443paRcoCx6gg,3.5,$$
The Salad Place,Wk1-orX62HlLxyIO0yHp-A,4.5,$
Cafe Francisco,I1MLJDLj7aXZI5Q1xJBSbw,3.5,$
Pier Market Seafood Restaurant,HaAb_L9zVNLjJwrBkSf_Vw,4.0,$$
,,,
Papalote Mexican Grill,s8uX4sYQM2_HeCab7leG5A,3.5,$
Abes Market,k6kJC3WH9fxGxCy8T1KRqQ,3.5,$
La Ciccia,1toCkhuD0b57iFotMu3XEQ,4.5,$$$
Lucca Delicatessen,1bvordoxuK59aoPrOQpA7g,4.0,$$
Neiman Marcus,eftSRDThNdtRNBLsR1gvWA,3.5,$$$$
Sun Rise Restaurant,JoH_yAdSZRSqh-QvpDjxfw,4.0,$
International Smoke,8bJr4G9QtbJ_tmEbVX6X4A,3.5,$$$
Balboa Bi-Rite Market,cCMBwxm3mKgELo8LDbdg9A,3.5,$$
Super Sam Food,S_HWR_cXRoD8nUrhL2c5fw,4.0,$$
Mission High School,gj7yt4D3-lYWsjWhxwtLBA,4.0,
Blue Bottle Coffee,jFVOo4dUGCXIU1aDcM1xSA,3.5,$$
Cafe Meuse,tKC5VjOyvboSKxYpWZB6hQ,4.0,$$
The Bagelry,7K8J0BwbhLt7oOSQ6OOQ_A,3.5,$
Franklin Market,yiYeau4L1mr2J_H0rovSwA,3.5,$
Wooden Charcoal Korean Village Barbecue House,Jdkiq2BN6g_-5Ja_Sevxcg,3.5,$$
Fino Ristorante & Bar,rj3zIk7t9ySGMxVGGTA8gg,4.0,$$$
Jordan's Kitchen,zWSf5FEWPQKhTI9d40-uMA,5.0,
Cowgirl Creamery Sidekick & Milk Bar,hL45SVG19ZYSWWQiDjB4Vg,3.5,$$
North Beach Pizza,qRJRNFrR6SJbOlod-yPDIA,3.0,$
Milan Pizza,4flzSf_EwBqeRb_3YT5VTg,3.5,$
Taqueria San Francisco,M10HydVTu_qLEfAXZASvCw,4.0,$
Keiko à Nob Hill,6ZNlnA733Rv0I9Mq5_yO0A,4.5,$$$$
George Washington High School,W4oa6KU9zXzciH8uSVo7vA,4.0,
,,,
Handy Deli,HVNt7yBWN-uTPwm-G_cicA,4.5,$
Rich Table,Xdx2_n3nk9Td_aSe7E5ARQ,4.0,$$$
Waterbar,7Q3QIZz5UX-JSTSKKkRqDg,3.5,$$$
Mel's Drive-In,ptlwIBbhC6m6TdcQscf54A,3.0,$$
Annie's Hot Dog Cart,ZZjtwnIqX3q0H-9vhxH75w,4.5,$
The View Lounge,lOCewxz6QNegZbArImNBfw,4.0,$$
The Yellow Submarine,o0SCABG4LGBKmIjiIB6WIQ,4.0,$
W San Francisco,Bab9bdd3SUkXPo6jIVO55Q,3.5,$$$
Cafe Rain Tree,z6fZrAXRLcj3zaWgs2krtw,3.0,$
Extreme Pizza - Soma District,wJYtHVEJl547YxmCO_UTRQ,3.0,$$
Hillcrest Elementary School,vUv7dr4VE1zhiBgjoDeHIQ,4.0,
Wing Lum,hR-QnUgMeKKnO0l5k9zqcg,3.5,$$
Cafe Luna,U_H94iypPEK63wKfOwb-qQ,2.5,$
Estela's Donburi,akGap5PjAFsH0WcPz47Snw,4.0,$
Papalote Mexican Grill,jwb3vTh8rn3OsN9wlI56-Q,3.5,$$
Gelato Classico Italian,yHUapaoG0LNKVgUagsFXpQ,4.0,$
Pasquale's Pizza,iToTydlu7-NuR_i7yFzV0A,3.5,$$
Alamo Square Market & Deli,LRDLyAKHF77Xx7wQHktOgg,4.0,$
Java On Ocean Coffee House,8MTMGQc410dLxOMgLINxdw,3.5,$
,,,
Heritage Restaurant & Bar,J9UxQxX91mgYF7c2HqRAsA,4.0,$$
Boudin Bakery & Cafe,TwAMgAYuDdqrINjxtO6b8g,3.5,$
Joya Restaurant & Lounge,lQS2YhPTyMlkTbDROjYK0g,3.5,$$$
Mike's Liquors,Fw_nW1ctA6z0-Z0un-gx-w,4.5,$$
White Swan Inn,Uo-mkpbJtxp1kwni3lmpTg,4.0,$$
Chowders,oic-xcRpi-yXG3KZ4go0mg,3.5,$$
Lotta's Bakery,L-P-Vqy45mTOeYUdLjyMfQ,4.5,$
Portico Restaurant,Mghn3MQ2WDJoadh25k-Xmg,3.5,$
Old Skool Cafe,2oj_6uCp4DgVTJhYqEmBbA,4.5,$$
Cafe Zoetrope,CvmIfaftFA4bp0HBnwQ_bw,3.5,$$
Tanguito,AdupguljIIejtEOnExddkQ,4.0,$
Searchlight Market,yS45pX8JMI9ou9ElLdznfw,3.0,$$$
Rolling Out,6ZaqeFEkbArybiCf3yAOlQ,4.5,$
Angel Cafe & Deli,cwFeD_oqUarKPzzoi6KjUg,4.5,$
Double Decker,2qv3jQh4qTwgvYuTMBUrHw,3.5,$
AMC Kabuki 8,O7HdPG1c8G0IB3GZc4V2zg,3.5,
,,,
The Deli Lama,Hkzi2jZscbVIWR7LBAO5pw,4.5,$
James Denman Middle School,zY-JYud8l1pysOTN8YdbpQ,4.0,
,,,
Mel's Drive-In,gF-ZQLEbx8JWs2Y7GT-GLg,3.0,$$
Europa Express 2,LzKvTAbofjvN2LAp2OzHZQ,3.0,$$
Nizario's Pizza,08zJLnD6LNHt491Yw68A7w,3.5,$
20th Century Cafe,7Lmkx9fcBINx6rJOhul3_A,4.0,$$
Chief Sullivan's,RsxMKMZSCgt8qeCXhvnVhQ,4.0,$$
San Francisco Museum of Modern Art,d02DobgJ7kyspSSHz6NrZA,4.0,
Andytown Coffee Roasters,IoPgRTk7Cs3ydeM5R2NRZA,4.5,$
Golden Eagle Deli and Grill,ISm0E_aa5wb7xL7CHhTl5g,4.5,$
Spin City Coffee,O6tHtZC9tEfyHjr7gZ0Nyw,4.0,$
Lunch Box,IhSxq9nv9M03j7d0TfNEbw,3.5,$
Marco Polo Italian Ice Cream,RrIduU6-SUNCanTEVF-hIQ,4.5,$
Las Pacitas Salvadorean Bakery,1dkv-1Ub_DBqaxuDioP6Yw,4.0,$
,,,
Henry's House of Coffee,CAaCt-zyjxenxdWL2TnQRg,4.5,$
Goat Hill Pizza,gVikx9Ad2aAVv0BXnJJPKw,3.5,$$
Muskaan Cuisine of India,nNxR_L7zdLfVlPiqzNJivg,1.5,$
Benihana,9jciOppXj7bEOtLyL3I2HQ,3.0,$$$
El Salvador,9-CeNEsmzKh8zrLNU0Ujbw,4.0,$
Town's End Restaurant & Bakery,S6yq--21j7fFadh-aXBtRQ,3.5,$$
Catering With Style,wRXyHTpJMvfX3L35qgOX9g,4.0,
Caffe Trieste,j9EVcmunMUIFut_EpsYrog,4.0,$
Chinese Education Center Elementary School,815qChe2-zZxDPqC0Ojvhg,4.0,
Cafe Pellegrini,m2VZS2WV75xoZhDRRBWFaw,3.5,$$
Bean Bag Cafe,EbBEbroBw1k_g5Aqokk0rA,4.0,$
Scoma's Restaurant,jqEpBbf_qNfWuz_GBkwCjw,4.0,$$$
Two Jacks Seafood,jnwvfL75CfMAENBAOlXUJQ,3.5,$
Acts Full Gospel COGIC,Zy51NAmMV2jaW5D3bHmQtA,4.5,
The Keystone,-e-ClE2mUzuwE3KFiA1GAQ,4.0,$$
New Hing Lung Restaurant,YA_IfP1_x89yjxzKGn1QyQ,3.0,$$
The Yellow Submarine,o0SCABG4LGBKmIjiIB6WIQ,4.0,$
Rosa Parks Elementary School,_ijpQg-C8ulZr4DfaAlaEQ,5.0,
Calzone's Restaurant,eIp-wW02p_jcrZ2atZGDRA,3.5,$$
Mow Lee Shing Kee & Company,aNLcidL3QVAkPC84siTA0g,4.5,$
Olympic Club,A3y2SOfn4s1UIY0EXQPVlw,4.5,
Mona Lisa Restaurant,bC3FfFqfaQu7gZznjkmt9Q,4.0,$$
Little Joe's Pizzeria,tpKQsdpEQWEW4mzkKRUCEg,3.5,$$
Wayfare Tavern,ykvr3ib1gHQHI4tznSn8iA,4.0,$$$
Andersen Bakery,FTir7qcSlmO3il2rSi0urQ,3.5,$
Mission Minis,eHlz_z85nrozA8WaCCELfg,3.5,$
The Pig & Whistle,eozQsh2UnHM9aok46zGgyA,4.0,$$
Simmer,j6ai1xeJfMjbB3MWVfYWBA,4.0,$$
Sweet Chinito Coffee,P8zfrRHemETl3gYFY5FFNA,4.5,$
The Olympic Club,Pc4WNPpkhK44ItPcq9EGGA,4.5,
Inga Donut,TnknJjVTPTOj3yp9-KEFSA,2.5,$
Garfield Elementary School,ejECoLnbcvSNnQz0fZorPg,5.0,
Rooftop School,5iZFcVwgwALHpK6FjhDupg,3.5,
Steins,quQ1dJKZbciu7__7WKjE_w,4.0,$$
The Brandeis School of San Francisco,KzkZH1SClk0tE2umstwNdg,3.5,
Umi,Wsf3kSGsWAc5SkvM41A2eA,4.0,$$
Jackson Fillmore Trattoria,yhOdQqSZpK7LmRlFzKnbYQ,3.5,$$
Amphawa,_vezeQfs2sWv70P1BXOl8Q,4.0,$$
Courtyard by Marriott San Francisco Fisherman's Wharf,xij-evVK6YrU5b1_TKAqsw,3.5,$$
Cafe Playfield,yuLdgF0wGNdPufbIl7MIsw,2.5,$
Cafe Enchante,MNE2e4UoORx_JqJzKTkRlQ,4.0,$
John O'Connell High School,PNR6-MwjgdKpKXWkYpm3BA,4.0,
Sammy's on 2nd,eZ2_6Wx-Lqp_mLtG6-zzTg,4.0,$
Marina Supermarket,Y8ZJNrzTPv7_fE6uQUwHEQ,4.0,$$
Tartine Bakery & Cafe,ri7UUYmx21AgSpRsf4-9QA,4.0,$$
Twirl and Dip,zo9mfoBtRLa56dAgGXq-Nw,4.5,$
Noc Noc,JlhJM4ulY5sHsLcUiENpCQ,4.0,$
Galileo High School,HhUxd30KD-YMvzhFCfmONw,3.0,
Four Star Theatre,ujcjhdqASXV5G1S4Gemq3A,3.5,
Nabe,NI49vg3BRErnPDDytqgkYQ,4.0,$$
Boudin Bakery & Cafe,HYJm9K4X4G6scmjIOexe3g,3.5,$
