name,id,rating,price,review_rating,review_sentiment
Blue Danube Coffee House,7zdRSvbg9zbp5tV9Y_-glQ,4.0,$$,3.0,0.1101388888888889
Dirty Habit,V5djfyrGoC65ZAmixE0dWg,3.5,$$,4.0,0.13944444444444448
Imperial Palace,cD7OpbJAVpfNF6cBKaoRbw,2.5,$$,3.3333333333333335,-0.07222222222222223
Mister Jiu's,p22TPx1EFZcuEzl2qhuzGA,4.0,$$$$,4.0,0.37986111111111115
Bechelli's Flower Market Cafe,jgp3WlMySClJ43Zt0bvA2w,3.5,$$,5.0,0.3277777777777777
Volcano,WnQoN1uV65vacUj0q1TgoQ,4.0,$,4.666666666666667,0.17534722222222218
Warakubune Sushi,OZAZSQnvAGeETvoKRSEbuQ,4.0,$$,4.0,0.3179166666666666
Hayes Street Grill,EMeAddngUQSn3vG4wX7LeQ,3.0,$$$,3.3333333333333335,0.228125
Las Palmeras Restaurant,jLKP2lt2ZDEnRhMQ2Yk55Q,3.5,$,3.0,0.4067777777777777
McDonald's,df4LSUNnGaiTjmfGoFh31A,2.0,$,3.3333333333333335,0.03045770202020202
A-1 Cafe & Bakery,sI1-UxoWaZz3CRS8i_h-jQ,3.5,$,3.0,0.12638888888888888
Caffe Pazzo,l_wjG88ec7v-FHTyp-k4cQ,3.5,$,2.0,0.017171717171717154
Subway,T-AbhZBPzUkpkHbBPmpR4w,3.0,$,3.6666666666666665,0.23231481481481478
Queen Anne Hotel,AHIG8JTWYfSP_acvUUKL-Q,4.0,$$,4.333333333333333,0.44236111111111115
New Asia Chinese Restaurant,hPdebXu_37ELCtoDaVuU8g,3.0,$$,3.3333333333333335,0.2705079365079365
Bouche,mfD5wlWS6tY92FJHDcBwJA,4.5,$$$,5.0,0.47390873015873014
The Bitter End,H1n4hE8uLFs_W1w-j7M2ow,4.0,$,3.3333333333333335,0.23578643578643577
Bubba Gump Shrimp Co.,5r1Ba_v-KvyYXAuGob6QIw,3.0,$$,3.6666666666666665,0.4635416666666667
Ruth's Chris Steak House,Kxwc8PIKy2JsegNwgBjAtA,4.0,$$$,4.0,0.41944444444444445
Nick's Lighthouse,-zbfFXqxIU2tgRju6n9ziw,3.0,$$,2.0,0.04563492063492063
Osha Thai Express,Q_5woB2cS0ttc3uV_g3i7w,3.0,$$,4.0,0.23253968253968252
Buckhorn Grill,ybbMp_KhN2e1LF_PhwZ4Dg,3.0,$$,2.3333333333333335,-0.1126984126984127
Royal Meat Inc,ljoGoTSGUAnVLiAioD1hzg,4.0,,4.0,0.15
The Station SF,f6PVeKj4VFl9KRJg9SXwIg,4.0,$$,3.0,-0.07083333333333335
Bullshead Restaurant,jhVo92kIQSPFQTzBaIhP6w,4.0,$$,4.666666666666667,0.1638888888888889
Arizmendi Bakery,_2_1FQO_DGzeCTky0x9DQA,4.5,$,4.666666666666667,0.0787037037037037
Split,DEvkAG5rzLxh2RadEBDu6w,3.5,$$,3.3333333333333335,0.030555555555555555
Sabor,d77g3hmKBhcksWR4LKGS_w,4.0,$$,5.0,0.12827380952380954
The Citrus Club,b1aZxd5Auo1f5rG9zgr0Ig,3.5,$$,3.3333333333333335,0.34027777777777785
Philz Coffee,eXprR2i_W8UKMmsYYbZFQQ,4.5,$,4.333333333333333,0.291468253968254
Estrella Taqueria,MOCRPxBRD1xj5Jbus1wI-g,2.5,$,2.3333333333333335,0.14776334776334774
Brothers Restaurant,YPX6pxEduWqc_O5htEmTnQ,3.5,$$,4.666666666666667,0.30833333333333335
Taqueria Castillo B,gLp7o0zddM2bpHHgl3IrTA,3.5,$,3.3333333333333335,0.10324074074074079
La Corneta Taqueria,vt8MHtJs4HNHxXKRk_fuHw,4.0,$,3.0,-0.039136904761904755
Donut Times,ZV5cPlxIZdNiNZnZLAkvdw,3.5,$$,3.6666666666666665,0.17180555555555554
XOX Truffles,qkHlhvv6DrCkvY54ogcPiA,4.5,$,4.666666666666667,0.3357638888888889
Kenmore Residence Club,6-M8QJXhNJAK92uJcWHfmg,3.0,$,3.6666666666666665,0.41583333333333333
New Delhi Restaurant,DeKT97qu8tUk0gDcHUFiCQ,3.5,$$,2.0,0.035269360269360256
Trader Joe's,gjT45t6fO0A30Way7A2Gzw,4.0,$$,4.0,0.42486772486772484
First Cup,z6DlLVZXBmLz4wKWLQBAGA,4.0,$,4.666666666666667,0.5775
Starbucks,N_0oOV4x0niBfrU4-T5hFg,3.5,$,4.333333333333333,0.1932936507936508
Farm : Table,TcbKvh-e1lxywJuN6in5JQ,4.0,$$,3.6666666666666665,0.4417777777777778
Blue Plate,rxY7canIJeXtICb6lprUcQ,4.0,$$$,4.666666666666667,0.3305208333333333
Higher Grounds Coffee House,c22FFlw_mGsT1TcgZpOo8w,4.5,$$,5.0,0.3338888888888889
Hot Spud,JcyoZPdWdhlsrIVEMdLQ2A,4.5,$$,4.0,0.2002020202020202
Julia Morgan Ballroom,sFfiQXWWHcoC9VO3HFobUw,4.5,,4.333333333333333,0.1498015873015873
S&t Hong Kong Seafood,TR5FbzexqkO0jJ7Sc3MsMA,3.5,$$,2.3333333333333335,-0.08229166666666667
111 Minna Gallery,xsG1SSVsm0YdL6-PaoKV_A,3.5,$$,4.666666666666667,0.36388888888888893
The Sycamore,wNcShx5YTSMvOxt6G0iA9w,4.0,$$,4.666666666666667,0.3813194444444445
Velvet Cantina,jHCtJJycHt5DLAlPjQ0PoA,4.0,$$,3.0,0.2658994708994709
54 Mint - Ristorante Italiano,QajaCa7rYHgaQ5TvZD6M-A,4.0,$$$,4.0,0.15321428571428572
Caffe Roma Coffee Roasting,UNOpk-vNBIUpbsn-DwfN6Q,3.0,$$,3.0,-0.010218253968253951
Chile Lindo Empanadas,mV-p9xEBvkbkoA8wAsAteQ,4.0,$,3.6666666666666665,0.38981481481481484
Pasilla Mexican Grill,HsPRkASZqt7GUgwcNbAz6A,3.5,$,4.333333333333333,0.25732804232804235
Herlen Place,-drFICAoA4B1Mjh2_Ips0A,3.5,$$,3.3333333333333335,0.4166666666666667
Jolt 'n Bolt,WZED7bVvzaJ7BmcPAb_gWw,4.0,$,3.3333333333333335,0.12624999999999997
The Ice Cream Bar,s3Vi_0iue-hIRJ7O78JzRQ,4.0,$$,4.666666666666667,0.3177910052910053
Smile BBQ,frKZTOHKDKDkrK5pePByPw,3.5,$,4.0,0.12132936507936508
Gialina Pizzeria,fAaxYP_sc03MV57trhBNPA,4.0,$$,4.666666666666667,0.2421969696969697
Puerto Alegre,vp1VTH08YSA9O9w6ej-G0A,4.0,$$,3.0,0.34814814814814815
Mijita,dY-ukxECnkAiTsQnfYeVuA,2.5,$$,2.3333333333333335,-0.03425925925925927
Glaze Teriyaki,rf39v0UmaNk1SZZ9HuZ3hA,4.0,$$,3.0,0.14444444444444443
That's It Market,OVx1jiJRVoZg3jDkPvehQg,4.0,$,4.666666666666667,0.08333333333333336
ENO,JbY2ui85qe5JZ2eRuc6vnQ,4.5,$$,4.333333333333333,0.28833333333333333
La Copa Loca,Ew12TaYkYC3bkUiJ36gdLg,4.0,$,4.0,0.33945707070707076
Wooden Coffeehouse,pDUpsLSoSw08aREqgGjABg,4.0,$$,4.0,-0.021203703703703686
Crab House at Pier 39,kWrVV4mS-SLy-Ph_DeJSAg,3.5,$$$,2.6666666666666665,0.455
Taco Bell,VmSRDVyFcI3HLCo2G6sESg,3.5,$,2.3333333333333335,0.13009259259259262
Casa Thai Market,0orfk_1lbX5AMF_kaRc5Mg,3.5,$,3.0,0.10541666666666666
Sushirrito,olURYDOi4ZlLlCV7vVuuCg,3.5,$$,4.666666666666667,-0.2625
The European,p1c1DhOH4C8scoLlagE5Bg,4.0,$$,3.6666666666666665,0.4055555555555556
Surfside Liquors,1BLIlkAt12C9wJaORMJQtA,5.0,$$,4.666666666666667,0.20590277777777777
Brenda's French Soul Food,lJAGnYzku5zSaLnQ_T6_GQ,4.0,$$,4.333333333333333,0.06592712842712843
Udupi Palace,8ZmEszI4ZMncK9kuJYQjuA,4.0,$$,3.0,0.09841269841269841
Cool Guys Market,XXdhNG45c37nrU7yzxtVYA,4.0,$,4.666666666666667,0.47835097001763666
Taqueria Guadalajara,1dwJK21zm7cuhUKdROWJXQ,4.0,$,2.3333333333333335,-0.2811111111111111
Yucatasia,elUyTTbvp8kGVBBULrXiwg,4.0,$,4.666666666666667,0.32537037037037037
Waterfront Restaurant,DeGdhZKXoTnyyFc8GC2BHg,3.0,$$$,3.6666666666666665,0.23547619047619048
Live Sushi Bar,j_YtZXamd5GHfL-BhfkiLQ,4.0,$$,5.0,0.5933333333333333
Tan's Cafe III,zTS6HZOibNdhtx7Cjh-7MQ,2.5,$,2.3333333333333335,-0.014417989417989432
Golden Gate Bakery,m3xdxV8YNH5uh1N01xdnLA,4.5,$,3.6666666666666665,0.2953703703703704
Cafe Bastille,KRpCCCBwaJBGrkBCVUhW7g,3.5,$$,4.333333333333333,0.18313492063492062
Ireland's 32,BfmZVBdCHloptGocB003Pg,3.5,$$,2.3333333333333335,-0.07395833333333332
King Of Thai Noodle House,udYo3BZ0Y3nR1iOtk58Inw,3.5,$$,3.6666666666666665,0.1850859788359788
Vega,v5zt16ojbtRIU0I7VzqqVA,4.0,$$,4.333333333333333,0.2847222222222222
Nina's Cafe,z11aO4s7hItCsNEWDhsoTw,3.5,$,4.0,0.375952380952381
Starbucks,mjih0yEQhxnoZU5xxnR21w,3.5,$,2.6666666666666665,-0.09381944444444446
Absinthe Brasserie & Bar,353bun0151fMbR3ut2d-nw,4.0,$$$,4.666666666666667,0.03042328042328041
Lee's Food Market,12PrVsk92I2ZRQ24gXUunA,4.0,$$,5.0,0.07604216770883439
Hi Dive,9xcvXbVRlz6oYlNqcnKxZQ,3.5,$$,3.3333333333333335,0.1691071428571429
Oriental Seafood Restaurant,kTLg9WzrJIujIYWKcYBGSw,3.0,$,3.6666666666666665,0.13444444444444445
Holiday Inn Golden Gateway Hotel,nedVe-DuR94YuISPnIWNlQ,3.0,$$,2.3333333333333335,-0.05472222222222223
Easy Breezy Frozen Yogurt,2SZWoWsms1k79Ok2PUoM6g,4.0,$,4.333333333333333,0.11921296296296295
Tak Kee Lee,H3aEQwuDJkschVK-tF-vHQ,3.5,$,2.6666666666666665,0.1976851851851852
Charmaine's,SjbyWubz2uEEop7iEhehxQ,3.5,$$$,3.3333333333333335,0.05277777777777778
Egg White Cafe,Wru8uzgzKEoyJrqIoLnT2w,4.5,$$,5.0,0.20666666666666664
Beachside Coffee Bar & Kitchen,fyeTybE7wDkieUwq4urOCA,4.0,$$,4.333333333333333,0.3522222222222222
Press Club,Fvn-UN7IQvxlfLBpJdbMUA,4.0,$$$,3.3333333333333335,0.4248737373737374
Sweet Passion Bakery,GSyWxUqrzYZ4reusRgR4LA,4.0,$,4.333333333333333,0.2246031746031746
Restaurant Jeanne D' Arc,gFcSLTJo3HXdkXScg0FgcA,4.0,$$$,4.333333333333333,0.03861111111111112
Railroad Expresso,N2aC6__-NJ2GmDiUaxHqTg,3.5,$,4.666666666666667,0.2454861111111111
Kiki Japanese Restaurant,x8KjU6JY64bXo60Tktu4PQ,3.5,$$,3.6666666666666665,0.4288657407407408
Um Ma Son,NcwP3kUy90oadOkRLcGO4w,4.0,$$,5.0,0.12308201058201058
Sunflower Authentic Vietnamese Restaurant,FroRRBJvJHosq8wM7BnmCQ,3.5,$$,3.3333333333333335,0.23075396825396824
B44 Catalan Bistro,9GDwCGORwtpgiQJs3K72JA,3.5,$$,4.333333333333333,0.015277777777777779
University of San Francisco School of Management,unoQlTrE_JlKWCVGuUFhwQ,3.5,,4.0,0.30965909090909094
Peet's Coffee,0BcGpQRuFwGO_WJPK5uWIg,4.0,$,3.3333333333333335,0.13520622895622894
Little Star Pizza,OoyK7MyuPtKOQAXmEmyM5g,4.0,$$,4.333333333333333,0.3064351851851852
La Quinta Restaurant,1Q8j1RoutUquBr7ynqSa7A,3.5,$,5.0,0.395
House of Thai,vKBW6SWFrIYXW1kIOFY_Ng,4.0,$$,3.3333333333333335,0.512008658008658
Doña Tere's Market,TOaVNHNg5-tkzsQrqIGQOw,4.5,$,5.0,0.35740740740740745
DeLise Café,aF4xIPIk7s82SXbYDv4X_g,4.0,$,4.666666666666667,0.01175645342312009
Shabu House,buv-wKDpSL6Iy4_PM1LyMw,4.0,$$,3.0,-0.03055555555555554
Mongkok Dim Sum,HL4vi-tSyYvGIex_CsOcNQ,3.0,$,2.6666666666666665,0.049000000000000016
Scoma's Restaurant,jqEpBbf_qNfWuz_GBkwCjw,4.0,$$$,4.333333333333333,0.1875
Peet's Coffee,GYF3jfnzLp-iz2YTkux_BA,3.5,$,4.0,0.36462962962962964
Johnny Foley's,7iuGZ73QExZmZuzH9pgiJg,4.0,$$,5.0,0.38055555555555554
Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,4.0,$,3.0,0.3066137566137566
Micado Restaurant,Ye6oSvS6dhNSeK9UjurU_g,3.5,$$,3.3333333333333335,0.27499999999999997
Doc-Fai Wong Martial Arts Center,FtLOsNRtao28BeUq9frO1Q,5.0,,5.0,0.35833333333333334
Kukje Super Market,_3AAKZT-6qeCs9VZO6e67Q,4.0,$$,3.0,0.03333333333333333
Farm Fresh To You Store,JPrkT8Yc4yv1kJ9vxHophQ,3.0,$$,1.6666666666666667,-0.04305555555555555
The Cove on Castro Cafe,V00NCzDBLV9m556XVTvBww,3.5,$$,5.0,0.25
Camp BBQ,mYFhd8bVCpsdJFRh2tQeEw,4.0,$$,3.0,0.10972222222222221
Lolinda,wEpiKz--Z2b1q_FSCCNiow,4.0,$$$,3.3333333333333335,0.2719047619047619
Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,3.5,$,4.666666666666667,0.4888888888888889
Kim Son Vietnamese Restaurant,C7e1ZvLk-X3vGmZj5fuUAQ,4.0,$,5.0,0.2349867724867725
United Liquor & Deli,5aJKLiUVcC3FnTYG1Ew9hg,3.0,$$,1.6666666666666667,-0.14845679012345678
Henry's Hunan Restaurant,t0nXh1Nj5WIhg2CZDGyktA,4.0,$$,4.666666666666667,0.34375
Patxi's Pizza,mMbfBqC3RHiGWGZoY0eWCg,3.5,$$,3.0,0.26173941798941797
Java Beach Cafe,7SRJWnPVRxwqke3d82qefw,4.0,$,4.333333333333333,0.036111111111111115
King's Thai Cuisine #2,DwNUogLFZrKkVhguM5EnLw,3.0,$$,2.3333333333333335,0.021296296296296275
Cafe Rain Tree,5loN2D8cRunVFb-wxMS-FQ,2.5,$,4.333333333333333,0.2069444444444444
Toast Eatery,Hyjorx4CzbEJGEjaUzenng,3.0,$$,2.3333333333333335,0.2638392857142858
El Super Burrito,-sioS9ySL8ArfUcRagpw7w,3.0,$,3.0,0.07604166666666666
Rin's Thai Restaurant,METk5cHv8bBJGxkOosw2fw,4.0,$$,4.666666666666667,0.0177777777777778
Legion of Honor,J-FkG5x_2Odh61Wnep9cuQ,4.5,,4.333333333333333,0.4494708994708995
Brazen Head,0PLv5h5eRTG6fuWLpUmf4A,4.0,$$,3.0,-0.022222222222222216
Peking Wok Restaurant,I2B05NZUgigDU24PtTvlwQ,4.0,$,3.3333333333333335,0.3209325396825397
Publico Urban Taqueria,1V6Yo8yKVrBXSesA0a7txg,3.0,$,2.3333333333333335,0.20000000000000004
McDonald's,DkFrnX11JNgzE8oaEny3Sw,2.0,$,1.6666666666666667,-0.25513888888888886
Venice Pizza,_vQZbUY7s373Z17atFNtsg,3.0,$$,1.6666666666666667,0.10013888888888887
Green Island Restaurant,u-obmxevldBOidDYkL8J6w,3.5,$,4.333333333333333,0.3449206349206349
R&G Lounge,ka1_lat2boQwLMsOCiwGiA,3.5,$$,3.6666666666666665,0.07849206349206349
Golden City Inn Chinese Food,WzcVGXdSKGohhdjurgR3fQ,3.0,$$,3.3333333333333335,0.07407407407407407
B Restaurant & Bar,jfeOjuMf-kaQm5aaJEGWKA,3.5,$$,4.0,0.5183333333333333
Tsubasa Sushi,ormG-hRL73C1HELmc_N72g,4.0,$$$,4.666666666666667,0.42020202020202024
Stonestown Family YMCA,ixZSD76iA5_J8ZoK-qhzTg,3.5,,3.6666666666666665,0.5908459595959595
Philz Coffee,cnjPZ4eI2lHTHIPlbHk9HQ,4.5,$,3.6666666666666665,0.40825396825396826
Salvation Army Harbor Light Center,wIFBf_DweVVEXk6Pah489g,2.5,,2.6666666666666665,0.4220779220779221
Ryoko's,mydKjdG8gJOcRQ9cZwkQpQ,4.0,$$,4.0,0.14660493827160495
Tacolicious,OFLNt6Zcis68TlujtZM-Gw,3.5,$$,3.6666666666666665,0.27888888888888885
Happy Donuts,TFbiAJ2AO8P5Q5HNis7sOw,3.0,$,4.333333333333333,0.26637037037037037
San Sun,fRoC0-TmKoCdvIlgyeNgRw,3.5,$,3.6666666666666665,0.44166666666666665
Pho Nice Vietnamese Restaurant,Mgk1j_eDT06emCLlgMJrlg,3.0,$,2.3333333333333335,-0.10486111111111111
DNA Pizza,ch6WIAsv-q1yJZ2STzGfGg,2.5,$,2.6666666666666665,0.13070861678004533
Little Saigon Deli,tDoc9-aEzqHw-h_dfzOhLw,3.5,$,4.0,0.1636904761904762
Green Papaya,Q0YFXP_DyFcvTbw8hGuv7g,3.0,$$,2.0,0.2972222222222222
Brothers Pizza,FiECX8M93w3e3AmWchPSAw,3.5,$,4.333333333333333,-0.26666666666666666
Shell,7fRRjCTYAnp4rk7oO9_fGA,2.5,$$,2.6666666666666665,0.13106060606060607
Tempest,qfdWWJCMvoTKI8u7rshm_Q,4.0,$,3.3333333333333335,0.4777777777777778
Firefly Restaurant,i_OkjtKWm02Upc-PlcUrrg,4.0,$$$,3.3333333333333335,0.41411435786435785
Blue Danube Coffee House,7zdRSvbg9zbp5tV9Y_-glQ,4.0,$$,3.0,0.1101388888888889
Evergreen Produce Number 2,v_c7Tp26lS_Lba11XWj1Ug,4.5,$$$,5.0,0.5694444444444445
The Hook,9rriiRpK0wOOaMPRQ0ws9Q,2.5,$$,3.0,0.25
Institute on Aging,gP4pRrShivg98Mjwtp3XLQ,3.5,,3.6666666666666665,0.1591358024691358
Gourmet Carousel,qlA-O6c4-lp092I6kzibUA,3.5,$,4.333333333333333,0.4619047619047619
EPIC Steak,2DihFta_jZB8aAiL_zjp9A,3.5,$$$,3.0,0.48244444444444445
Perry's - Embarcadero,ZfDcbuLBx8-CVtTUjFCQPA,3.5,$$,3.6666666666666665,-0.04100529100529101
Wow Naan N Curry,zLvZUKm0eV5O27x4mzg-xw,3.0,$,2.6666666666666665,-0.06848214285714287
New Ming's Restaurant,1nzk92bfVUq-NSNsilrmQQ,3.5,$,2.6666666666666665,-0.2962612233445567
Fillmore Street Cafe,LP-1AKyY6tFkUvmd1p11-Q,4.0,$,3.6666666666666665,0.037054215625644205
Hong Kong Restaurant,rsDKHzUKpTeaK7aJexWTYQ,4.0,,4.0,0.09333333333333332
Cocobang,jBdCBZc7-ab7c2tpoIEWJw,3.5,$$,4.333333333333333,0.11481481481481481
Balompie Cafe,48jDL_PmclHPRW9txNrSDw,4.0,$,5.0,0.24765625
Rocco's Café,8bySDwY9OU-DWaZebUR7vg,4.0,$$,4.0,0.3580769230769231
Salt House,jk1T4xIb_FH_SsiVng43HA,3.5,$$$,3.6666666666666665,0.33499999999999996
Prospect,0Sh-XNVgGDRwiN4K3UEQJA,4.0,$$$,4.333333333333333,0.11604938271604938
Hakkasan,dN_v0Lu6xhv0yJcx-M0fpg,4.0,$$$,4.333333333333333,0.4810714285714286
Star India Restaurant,WKBAkKgeqJ9aCoexvpNUeA,3.5,$$,3.0,0.14625
IT'SUGAR,oCQxicPZU_Ne2VTz76SSAg,3.5,$$,4.0,0.08932539682539682
Le Colonial,_ZC_Zvq5DqaPVXIqFzPkBQ,3.5,$$$,4.333333333333333,0.32037037037037036
La Loma Produce No 7,JFexh9AHdobHpq3yQe0_aQ,3.0,$,2.6666666666666665,0.3703703703703704
Peter Levi Plumbing Heating & Cooling,BCjkITCeWdGd59vu7tMxRw,3.5,,5.0,0.15694444444444444
Plouf,mZcxUJOnsKKhEiDaiAfyHg,3.5,$$,3.3333333333333335,0.3541666666666667
Le Cordon Bleu,xI3Lb4v0VLMc60VKhK3AaQ,2.5,,3.0,-0.057638888888888906
San Francisco City Hall,_-1JH8QG7YAEN1D4M_j5jQ,4.5,,3.6666666666666665,-0.2507142857142857
Superette 128,c2090N1vzkmB2wFjretG-A,3.5,$,4.0,-0.10253968253968253
House of Prime Rib,oT08T3Vpn1I7jDmrBBRMTw,4.0,$$$,4.666666666666667,-0.012976190476190476
Kokkari Estiatorio,PsY5DMHxa5iNX_nX0T-qPA,4.5,$$$,4.666666666666667,0.5027777777777778
B55 Craft House & Kitchen,8aL2VvJpL5xeD3-Tb6g0_w,3.0,$$,3.3333333333333335,0.08888888888888886
Richmond New May Wah Supermarket,GOBChLG2VZDk2nK-RftPIA,4.0,$,2.0,-0.14242424242424243
Katz Bagels,QE03EivHJZ8gbbAvFLMyIw,3.5,$,4.666666666666667,0.2659722222222222
Pancho's Salsa Bar & Grill,PzbzvmEnn7cs7WmbmlD7ew,3.0,$,2.0,0.04833333333333333
KFC,yD0beyvbD-GMp7hfUAqUvw,2.5,$,3.3333333333333335,-0.024761904761904763
Fillmore Bakeshop,9OKUEFQiWLntDYhpwCaJcg,4.0,$$,3.0,-0.35694444444444445
Bamboo Asia,E_7WX-JGYRm2jKEIQzIbAw,3.5,$,3.0,0.05644444444444444
Baby Blues BBQ,GGdphTw9TXYGu1HPtNT3BA,3.5,$$,3.0,0.1361111111111111
The Rotunda,QhXJqmPoR6jyCf44ck7Sxg,4.0,$$$,3.6666666666666665,0.47563492063492063
Tsing Tao Chinese,TziNBtSNQfRszP5QIJciIg,3.5,$,4.0,0.14351851851851852
Garden Bakery,vuYas7gLlshLOWw6GCnKFA,4.0,$,3.3333333333333335,0.025595238095238074
Cafe Madeleine,gBuLECbmaxvxQX9y90EZSA,4.0,$,3.6666666666666665,0.33888888888888885
Pizzetta 211,QOpqNPKpClL48TVVrYobAw,4.5,$$,4.666666666666667,0.10876984126984125
Vasquez Coffee Company,-8mvLH7dsKaIBCy76kOJgA,4.5,$$,3.3333333333333335,0.11680555555555555
The House,ZoZjbOYR-apY8XvommlNUA,4.5,$$$,5.0,0.12175925925925925
Bell Tower,29ys00My-dBVpBDIO58ifw,3.5,$$,4.333333333333333,0.29724867724867726
Clooney's Pub,L-PBJJvUi_WfrD0uSpR5Jg,3.5,$,2.3333333333333335,0.3885185185185185
Round Table Pizza,HfOv2Z0OyKVw_jt1KnXoag,2.5,$$,3.6666666666666665,0.07444444444444448
Los Panchos,qI4Jix1Ru5YZgF_MalHI1w,4.0,$,4.333333333333333,0.44483024691358025
Go Go Market & Deli,CIVTPahdhDgSaaE5TOFYVw,4.0,$,4.333333333333333,0.18333333333333335
The Slanted Door,ZuhygpLHdwsELMWa3Nbymw,3.5,$$$,3.0,0.08166666666666668
TC Pastry,2q1Trf5erXkY6hWyH9tOCw,4.0,$,3.3333333333333335,0.37777777777777777
Yummy Yummy,KCVZ0Z5GQgQxduizQ91O1Q,4.0,$$,3.6666666666666665,0.23952380952380956
Mong Thu Cafe,r-NSN2mrefVCxqkquOWgaA,4.5,$,5.0,0.38694444444444437
Chapeau!,L5vSeC_sa3TUQW_lticqyA,4.5,$$$,4.666666666666667,0.2841468253968254
Chug Pub,rPwB56EQ9JfEo2mN24fqOQ,4.0,$,5.0,0.1936111111111111
Whole Foods Market,yQ32-Q3zH1HRZ3E5WAc-oA,3.0,$$$,2.6666666666666665,-0.0013227513227513366
Mary Elizabeth Inn,pMuwMN-Q183UO5s1zEprbA,2.0,,2.3333333333333335,0.05486111111111111
Hard Knox Cafe,NGIJa15WL41RKgIh9x6RAg,3.5,$$,4.666666666666667,-0.03402777777777777
Safeway,9vPII2WHuIJAf8UeFdrJnA,2.5,$$,3.0,0.16041666666666668
YamaSho,BrZ6n1TMCkPfxkF-B09F0Q,3.5,$$,4.0,0.3941666666666666
Delicious Dim Sum,Fo5Wscbb9rwcLuaO-sc2zQ,4.0,$,4.0,0.2434722222222222
Trader Joe's,RYWmFgmeI8FDIhqlRy8oPA,4.0,$$,3.6666666666666665,0.19583333333333333
The Melt - Embarcadero,nCIHn6NWFaKXDdp6_7sJzw,3.5,$,3.3333333333333335,0.2240740740740741
Julie's Kitchen,C-hNzH_6mY9JwhZfdjx1EA,3.5,$$,3.3333333333333335,0.18666666666666665
de Young,RJ3NiTTSl00iT-Hu0-2ktQ,4.0,,3.6666666666666665,0.1851851851851852
The French Club,uWyXImD7_A9Y28swUVbu2g,5.0,,5.0,0.375
Gabby,S_QGJ-MZ2kQrSTEcXBq-gw,3.5,$,5.0,0.2513888888888889
Lao Table,VdxJdMX53XZYNZvZlr96HA,4.0,$$,4.333333333333333,0.5770833333333333
Hard Rock Cafe,8fPAYyTxg2jMDYmWUDhasw,2.5,$$,4.0,-0.01867283950617284
La Fina Estampa,Lr-uGQ8VxaYLEIKTLmA2qQ,4.0,$$,4.666666666666667,0.5587301587301587
Goody Goodie Cream & Sugar,KptdS65mEaw53veKwdyaqg,4.0,$,4.0,0.049999999999999996
La Traviata,eQHepA7u_mb-0TIb8t8EXQ,4.0,$$,4.333333333333333,0.038888888888888896
Bernal Star,SWp0QDOsqFT5gDOtuPLjWA,3.5,$$,2.6666666666666665,0.07883597883597887
Working Girls' Cafe,uGzVk45wG2tOjNUzTfH9_g,4.0,$,3.3333333333333335,-0.03819444444444445
Pizza Zone N Grill,Y2tRPJxl0nvRJ3BsZUzAkQ,3.0,$,3.6666666666666665,0.09175925925925928
Cafe Tiramisu,deDtn5INFHv8FNYty03hLQ,3.5,$$,4.0,0.24345238095238095
Hobee's Restaurant,XWs0Wr2d2MaKokSBYNm0Zw,3.5,$$,4.0,0.5780555555555555
Sunset Supermarket,9-Irfu8q-Mm3aEDXY18GbA,3.0,$,3.3333333333333335,0.17555555555555555
La Taqueria,JARsJVKLPgs_yC3cwDnp7g,4.0,$,4.333333333333333,0.28759259259259257
Heung Yuen Restaurant,NGPpY1rZSuWZ7Sqdi43mCQ,4.0,$,4.0,0.35250000000000004
Foreign Cinema,n6L5VIGunR51-D55C-eYeQ,4.0,$$$,4.0,0.11369047619047619
Market Mayflower & Deli,mVZtaqqcFWrVV1RBagOKBA,4.5,$$,3.6666666666666665,0.43424603174603177
Cafe Cole,po_SEkDkaDLXkBNY4H6Qaw,3.5,$,4.333333333333333,0.27993055555555557
Escape From New York Pizza,xak4bC7dZFM9vuEYIJPF0Q,3.5,$,3.6666666666666665,0.10208333333333332
Latte Express,QKGPdnFah6GcD9CmIUzpqQ,3.5,$,3.6666666666666665,0.09027777777777778
Blue Danube Coffee House,7zdRSvbg9zbp5tV9Y_-glQ,4.0,$$,3.0,0.1101388888888889
Central Haight Market,f6tOZi2TH59XrdKyJVfvdg,4.5,$$,3.6666666666666665,-0.0632936507936508
Whole Foods Market Steep Brew,XOqU8N1laphu1riuzC-c0Q,3.0,$$,3.6666666666666665,0.007407407407407395
City Beer Store,7vqUGG9ZBZKOjOFPs8lEgQ,4.5,$$,4.333333333333333,0.28080808080808084
New Eritrea Restaurant & Bar,u6AFSw9Hawsjhf7hmFdoSg,4.0,$$,4.333333333333333,0.21504329004329004
Evergood Sausage Company,lJBrofDzvdgiMupu8IHjOg,3.5,$$,5.0,0.38290895061728397
Golden Gate,-LE_5h2zfZVFgesmbL7F5g,3.5,$$,3.0,-0.09097222222222223
Squat & Gobble,C-FmlwtyYfNJ_47T0xyS1g,3.5,$$,3.6666666666666665,0.2891666666666667
Al Masri,2KpVYd8WcRj11xEpryOL6Q,3.0,$$$,3.6666666666666665,-0.08311688311688313
